,CITY_NAME,ALT_CITY_NAMES,COUNTRY_NAME,COUNTRY_ISO,COUNTRY_ALT_NAME,COUNTRY_ALT_ISO,REGION_L1,REGION_L2,BBX_YMIN,BBX_XMIN,BBX_YMAX,BBX_XMAX,CENTRE_Y,CENTRE_X,POPULATION,BUILT_UP_KM2,QA_FLAG,UTC_TIMESHIFT,CITY-NAME_ISO
496,lagos,Lagos,Nigeria,nga,Nigeria,NGA,Africa,Western Africa,6.3943541409,2.99524712562,6.84842714102,3.66631368703,6.56718219547,3.29738798285,11575042.5303,813.717163086,1,1.0,lagos_nga
497,lahore,Lahore; Sheikhupura,Pakistan,pak,Pakistan,PAK,Asia,South-Central Asia,31.2086249822,73.7632938739,31.7499622091,74.5364644924,31.5178650821,74.2526499629,10114717.5133,333.423248291,1,5.0,lahore_pak
498,lakhimpur,Lakhimpur,India,ind,India,IND,Asia,South-Central Asia,27.9247880079,80.7467090194,27.9841423361,80.8152897289,27.9509306527,80.7815005603,932937.108643,3.94965457916,1,5.5,lakhimpur_ind
499,lakshmipur,Lakshmipur; Jakshin; রায়পুর; Chatkhil,Bangladesh,bgd,Bangladesh,BGD,Asia,South-Central Asia,22.8796002383,90.7294769124,23.0966278715,91.0375023705,22.9913674107,90.8648204629,994818.184536,57.5894508362,1,6.0,lakshmipur_bgd
500,lanzhou,Lanzhou; Qilihe; Anning; Xigu; 城关区,China,chn,China,CHN,Asia,Eastern Asia,36.0036818299,103.578666009,36.1527451128,103.956672048,36.0793361833,103.765899798,2365069.25137,146.595825195,1,8.0,lanzhou_chn
501,las-vegas,Las Vegas; Henderson; North Las Vegas,United States,usa,United States,USA,Northern America,Northern America,35.924808891,-115.366460846,36.3282502275,-114.913548862,36.1444332791,-115.159073375,2029109.78472,595.787536621,1,-8.0,las-vegas_usa
502,latur,Latur,India,ind,India,IND,Asia,South-Central Asia,18.3666935376,76.5156226619,18.4327058878,76.6129248036,18.4030192621,76.5671887875,511300.850647,15.6768293381,1,5.5,latur_ind
503,leeds,Leeds; Wakefield; Bradford,United Kingdom,gbr,United Kingdom,GBR,Europe,Northern Europe,53.6482647001,-1.85789073837,53.8649088296,-1.42829252486,53.7673432252,-1.62223495919,1309503.4189,251.338500977,1,0.0,leeds_gbr
504,leon,León,Mexico,mex,Mexico,MEX,Latin America and the Caribbean,Central America,21.0483402946,-101.775125421,21.2144523327,-101.573724099,21.1239561987,-101.666567379,1510974.26001,113.659599304,1,-6.0,leon_mex
505,lianyungang,Lianyungang; 海州区,China,chn,China,CHN,Asia,Eastern Asia,34.5535807698,119.104286101,34.6842159626,119.250710727,34.6123570246,119.181600984,536013.737701,61.6444778442,1,8.0,lianyungang_chn
506,liaocheng,Liaocheng; 东昌府区,China,chn,China,CHN,Asia,Eastern Asia,36.416058486,115.88559745,36.5302650536,116.049090915,36.4693778378,115.974326834,501043.049438,62.4215927124,1,8.0,liaocheng_chn
507,liaoyang,Liaoyang; Baita; Wensheng; Taizihe; Hongwei,China,chn,China,CHN,Asia,Eastern Asia,41.1812337341,123.095413895,41.3073604091,123.267796093,41.2486983489,123.184378245,619684.795441,63.1901016235,1,8.0,liaoyang_chn
508,libreville,Libreville,Gabon,gab,Gabon,GAB,Africa,Middle Africa,0.283069208786,9.38927955777,0.477175178854,9.5188997032,0.392605250458,9.46405580985,536505.633179,39.9438285828,1,1.0,libreville_gab
509,lille,Lille,France,fra,France;Belgium,FRA; BEL,Europe,Western Europe,50.5696947502,2.95476208067,50.761667496,3.25339598527,50.6625274936,3.11100553095,903281.457924,154.157394409,1,1.0,lille_fra
510,lilongwe,Lilongwe; Lilongwe,Malawi,mwi,Malawi,MWI,Africa,Eastern Africa,-14.0620460028,33.7228580034,-13.8657009131,33.8515106357,-13.9669897315,33.7799814577,791496.204086,40.5775146484,1,2.0,lilongwe_mwi
511,lima,Lima,Peru,per,Peru,PER,Latin America and the Caribbean,South America,-12.2563452591,-77.1792823894,-11.8077241696,-76.7328441959,-12.0260676264,-77.0152968402,9265580.4988,390.686065674,1,-5.0,lima_per
512,linfen,Linfen; Yaodu,China,chn,China,CHN,Asia,Eastern Asia,36.0212131765,111.447558102,36.1352027364,111.600687566,36.0777528215,111.521148262,551541.338623,40.4421691895,1,8.0,linfen_chn
513,linyi,Linyi; 罗庄区; 河东区; 兰山区,China,chn,China,CHN,Asia,Eastern Asia,34.9108345494,118.112322459,35.2075380385,118.455994289,35.091693363,118.29426889,1312575.89543,294.923828125,1,8.0,linyi_chn
514,lisbon,Lisbon,Portugal,prt,Portugal,PRT,Europe,Southern Europe,38.5882725615,-9.45298713017,38.9081904119,-9.03421868764,38.7419397891,-9.22688200993,1958520.77435,228.645126343,1,0.0,lisbon_prt
515,liuzhou,Liuzhou; Yufeng; Liujiang; Chengzhong; 柳南区; 鱼峰区; 柳北区,China,chn,China,CHN,Asia,Eastern Asia,24.23405915,109.26954809,24.4184135674,109.484923775,24.3128957604,109.388482865,1451939.30081,106.085128784,1,8.0,liuzhou_chn
516,liverpool,Liverpool,United Kingdom,gbr,United Kingdom,GBR,Europe,Northern Europe,53.3044413189,-3.13020519483,53.5794181276,-2.58202830271,53.4335079698,-2.87428873792,1273981.04413,244.228775024,1,0.0,liverpool_gbr
517,lodz,Lodz,Poland,pol,Poland,POL,Europe,Eastern Europe,51.6969105566,19.3413719596,51.832477971,19.5650352577,51.7651834126,19.4501538086,606990.564453,84.4991607666,1,1.0,lodz_pol
518,lome,Lomé,Togo,tgo,Togo;Ghana,TGO; GHA,Africa,Western Africa,6.07821659185,1.10151346409,6.28086044814,1.4520639158,6.19074824027,1.22474412429,2142500.87072,155.882202148,1,0.0,lome_tgo
519,london,London; Westminster; City of London,United Kingdom,gbr,United Kingdom,GBR,Europe,Northern Europe,51.2718085864,-0.62897182554,51.784043838,0.402167562266,51.4935798141,-0.129891877488,9609627.23125,1294.46435547,1,0.0,london_gbr
520,londrina,Londrina; Cambé,Brazil,bra,Brazil,BRA,Latin America and the Caribbean,South America,-23.3973482389,-51.2955887712,-23.2386025887,-51.1037444039,-23.3068822351,-51.1743862095,604379.750408,57.304901123,1,-3.0,londrina_bra
521,long-gang-shi,龙港市,China,chn,China,CHN,Asia,Eastern Asia,27.5011854911,120.438923446,27.662081057,120.611767663,27.5814067984,120.53848216,710549.341423,46.1831855774,1,8.0,long-gang-shi_chn
522,long-xuyen,Long Xuyen,Vietnam,vnm,Vietnam,VNM,Asia,South-Eastern Asia,10.2193432414,105.392491189,10.4146627338,105.568816313,10.3283607625,105.492640899,505998.088268,23.7290534973,1,7.0,long-xuyen_vnm
523,los-angeles,Los Angeles; Long Beach; Anaheim; Santa Ana; Riverside; Irvine; Glendale; San Bernardino; Fontana; Huntington Beach; Ontario; Garden Grove; Rancho Cucamonga; Pomona; Corona; Torrance; Pasadena; Fullerton; Orange; Inglewood; Downey; El Monte; Costa Mesa; N,United States,usa,United States,USA,Northern America,Northern America,33.3899457093,-118.675643329,34.3273290697,-117.111532012,33.9538135524,-117.953925337,14281719.797,4632.77001953,1,-8.0,los-angeles_usa
524,louisville,Louisville,United States,usa,United States,USA,Northern America,Northern America,38.0828241552,-85.9026863168,38.3664217727,-85.4760956363,38.2245111517,-85.69906478,750695.16434,469.278503418,1,-5.0,louisville_usa
525,luanda,Luanda,Angola,ago,Angola,AGO,Africa,Middle Africa,-9.08899222478,13.0708130044,-8.74772362558,13.5022204759,-8.9018864235,13.3028377967,6786991.19412,463.673126221,1,1.0,luanda_ago
526,lubango,Lubango,Angola,ago,Angola,AGO,Africa,Middle Africa,-14.954605137,13.4516488734,-14.8726611858,13.5758551552,-14.9141313295,13.5108380625,762019.868847,35.0826416016,1,1.0,lubango_ago
527,lubumbashi,Lubumbashi,Democratic Republic of the Congo,cod,Democratic Republic of the Congo,COD,Africa,Middle Africa,-11.7588008674,27.3986933859,-11.5631407645,27.5720020919,-11.6566667935,27.4850460726,2245426.72935,128.4243927,1,2.0,lubumbashi_cod
528,lucknow,Lucknow; Barabanki,India,ind,India,IND,Asia,South-Central Asia,26.6811453064,80.8209567158,26.9767740588,81.2375022088,26.8612881731,80.9761577565,4622784.12983,104.671150208,1,5.5,lucknow_ind
529,ludhiana,Ludhiana,India,ind,India,IND,Asia,South-Central Asia,30.8055327846,75.7644617153,30.9941340615,76.0217988127,30.8958332683,75.8922519344,1800152.2956,127.381248474,1,5.5,ludhiana_ind
530,luohe,Luohe; Shaoling; Yancheng; Yuanhui,China,chn,China,CHN,Asia,Eastern Asia,33.5025746888,113.881800565,33.6325999178,114.182588056,33.5747850127,114.029758109,676710.379951,85.7980651855,1,8.0,luohe_chn
531,luoyang,Luoyang; Jianxi; Xigong; Chanhe; Luolong; Laocheng,China,chn,China,CHN,Asia,Eastern Asia,34.5622873756,112.259082049,34.7800644398,112.625914467,34.6692572819,112.432105158,1804860.19749,190.393005371,1,8.0,luoyang_chn
532,lusaka,Lusaka,Zambia,zmb,Zambia,ZMB,Africa,Eastern Africa,-15.4957384946,28.1802329965,-15.3071012925,28.4326217181,-15.4024734255,28.2997398438,2381620.73739,122.805198669,1,2.0,lusaka_zmb
533,luxor,Luxor,Egypt,egy,Egypt,EGY,Africa,Northern Africa,25.6529116877,32.601672747,25.7707321024,32.7146633068,25.7103564891,32.6512493049,758361.984544,9.59295368195,1,2.0,luxor_egy
534,luzhou,Luzhou; Longmatan; Jiangyang,China,chn,China,CHN,Asia,Eastern Asia,28.8674561727,105.400980387,29.0121120154,105.541915007,28.9229930849,105.454487768,519824.853416,16.3636894226,1,8.0,luzhou_chn
535,lviv,Lviv,Ukraine,ukr,Ukraine,UKR,Europe,Eastern Europe,49.7760545278,23.8955789908,49.8904983803,24.1275363149,49.8358071799,24.0191821554,687059.922794,65.3000411987,1,2.0,lviv_ukr
536,lyon,Lyon; Villeurbanne,France,fra,France,FRA,Europe,Western Europe,45.65359567,4.70592939509,45.848125637,5.03310192924,45.7511722606,4.86084517416,1152368.36787,196.107757568,1,1.0,lyon_fra
537,maanshan,Ma'anshan; Yushan; Huashan,China,chn,China,CHN,Asia,Eastern Asia,31.6123674306,118.435978403,31.7585644432,118.581989697,31.6964184431,118.503693144,648975.837715,52.2932777405,1,8.0,maanshan_chn
538,maceio,Maceió,Brazil,bra,Brazil,BRA,Latin America and the Caribbean,South America,-9.69058090513,-35.829840446,-9.51981897638,-35.6809853413,-9.59810019263,-35.7489510044,1029492.67253,22.3409633636,1,-3.0,maceio_bra
539,madiun,Madiun; Madiun,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-7.91129977754,111.364543169,-7.53796512641,111.57602553,-7.72949913388,111.486784848,861470.031044,89.5792007446,1,7.0,madiun_idn
540,madrid,Madrid; Móstoles; Fuenlabrada; Leganés; Getafe; Alcorcón; Parla; Torrejón de Ardoz; Alcobendas,Spain,esp,Spain,ESP,Europe,Southern Europe,40.2112673791,-3.95256915803,40.5788745034,-3.42900024401,40.4040466482,-3.70816628677,4894294.60208,388.351409912,1,1.0,madrid_esp
541,madurai,Madurai,India,ind,India,IND,Asia,South-Central Asia,9.86951004005,78.0336485377,9.98339336242,78.1990937369,9.92359001829,78.1237137027,1872297.89251,26.7248344421,1,5.5,madurai_ind
542,magelang,Magelang,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-7.64345998571,110.181709493,-7.41625250644,110.37622556,-7.55108711896,110.258079562,662726.639343,48.8777885437,1,7.0,magelang_idn
543,mahagi,Mahagi,Democratic Republic of the Congo,cod,Democratic Republic of the Congo,COD,Africa,Middle Africa,2.28904649992,30.9762828052,2.31331703802,31.016430306,2.2991592049,30.9938876993,564102.950684,0.650079965591,1,2.0,mahagi_cod
544,maiduguri,Maiduguri,Nigeria,nga,Nigeria,NGA,Africa,Western Africa,11.7832621019,13.0633065463,11.8811153895,13.2361684619,11.8335461468,13.1537834657,1069539.39924,74.6765441895,1,1.0,maiduguri_nga
545,mainpuri,Mainpuri,India,ind,India,IND,Asia,South-Central Asia,27.2050316875,78.9661057689,27.255779623,79.066853126,27.227050548,79.0251693314,635868.173958,5.03855037689,1,5.5,mainpuri_ind
546,makassar,Makassar,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-5.3651360892,119.366088495,-4.96822094567,119.596167112,-5.17315989928,119.462832866,2203262.6039,115.804389954,1,8.0,makassar_idn
547,makhachkala,Makhachkala,Russia,rus,Russia,RUS,Europe,Eastern Europe,42.8827186722,47.3418147654,43.0283231506,47.5874484565,42.9641395944,47.4787424274,626418.202995,54.3252372742,1,3.0,makhachkala_rus
548,malaga,Málaga,Spain,esp,Spain,ESP,Europe,Southern Europe,36.5039040752,-4.66339715791,36.7588687606,-4.2115956812,36.6703349835,-4.47421944324,799996.624664,86.5074615479,1,1.0,malaga_esp
549,malappuram,Malappuram,India,ind,India,IND,Asia,South-Central Asia,10.9113126842,75.9370318799,11.0986557899,76.1893479083,11.0130420716,76.0670015727,607384.260078,17.4731731415,1,5.5,malappuram_ind
550,malegaon,Malegaon,India,ind,India,IND,Asia,South-Central Asia,20.5172525565,74.4891499257,20.5918939317,74.5747921897,20.5531598534,74.5284861593,833989.16748,14.6923522949,1,5.5,malegaon_ind
551,managua,Managua,Nicaragua,nic,Nicaragua,NIC,Latin America and the Caribbean,Central America,12.027920571,-86.3896303616,12.1992320517,-86.1454449223,12.126390399,-86.2608737921,1145288.92164,95.0829315186,1,-6.0,managua_nic
552,manama,Manama; Riffa; A'ali; Muharraq,Bahrain,bhr,Bahrain,BHR,Asia,Western Asia,26.0486278619,50.4264502245,26.293045754,50.6932003844,26.1820991696,50.567258793,1247787.40199,176.576965332,1,3.0,manama_bhr
553,manaus,Manaus,Brazil,bra,Brazil,BRA,Latin America and the Caribbean,South America,-3.15480567941,-60.0807578284,-2.96059536812,-59.9087392852,-3.06391518775,-59.9938984015,2016986.56065,166.253219604,1,-4.0,manaus_bra
554,manchester,Manchester; Salford,United Kingdom,gbr,United Kingdom,GBR,Europe,Northern Europe,53.3142507027,-2.50212366315,53.6482647001,-2.02882997744,53.4919614673,-2.24161975635,2202574.79889,400.620330811,1,0.0,manchester_gbr
555,mandalay,Mandalay; Sagaing,Myanmar,mmr,Myanmar,MMR,Asia,South-Eastern Asia,21.7964096015,95.9348349935,22.0460940107,96.1682521366,21.9236186745,96.0720887827,1825592.24635,79.640045166,1,6.5,mandalay_mmr
556,mangaluru,Mangaluru,India,ind,India,IND,Asia,South-Central Asia,12.7624142213,74.7778998059,13.0319304161,74.9331084119,12.905698432,74.850655047,878093.341217,92.4384841919,1,5.0,mangaluru_ind
557,mansoura,Mansoura,Egypt,egy,Egypt,EGY,Africa,Northern Africa,30.9941340615,31.3057816856,31.1056464931,31.6568395704,31.0506907692,31.3935461568,1073967.27961,45.8370933533,1,2.0,mansoura_egy
558,maoming,Maoming; 茂南区,China,chn,China,CHN,Asia,Eastern Asia,21.5884657825,110.806700369,21.7298551381,110.998600519,21.6674119915,110.898211415,630968.610046,60.4757194519,1,8.0,maoming_chn
559,maputo,Maputo; Matola,Mozambique,moz,Mozambique,MOZ,Africa,Eastern Africa,-25.9896594827,32.4138743492,-25.7286482977,32.6724127728,-25.8751701939,32.5542761206,2428912.22071,228.780853271,1,2.0,maputo_moz
560,mar-del-plata,Mar del Plata,Argentina,arg,Argentina,ARG,Latin America and the Caribbean,South America,-38.1182512131,-57.648400646,-37.9234819273,-57.5125022946,-38.0077657534,-57.5736210529,575750.432259,85.7108230591,1,-3.0,mar-del-plata_arg
561,maracaibo,Maracaibo; San Francisco,Venezuela,ven,Venezuela,VEN,Latin America and the Caribbean,South America,10.5123399843,-71.7365824539,10.7484423728,-71.5781671278,10.636152905,-71.6538566111,2141736.88201,187.806488037,1,-4.5,maracaibo_ven
562,maracay,Maracay; Turmero; Santa Rita; Cagua; El Limon,Venezuela,ven,Venezuela,VEN,Latin America and the Caribbean,South America,10.1461103182,-67.648297702,10.3251355419,-67.4180798053,10.229990081,-67.5441774807,921013.601257,83.2885818481,1,-4.5,maracay_ven
563,mardan,Mardan,Pakistan,pak,Pakistan,PAK,Asia,South-Central Asia,34.0839300956,71.9865307655,34.2403704496,72.222984977,34.1866258017,72.0772930254,1026216.7783,18.8724308014,1,5.0,mardan_pak
564,maroua,Maroua; Maroua,Cameroon,cmr,Cameroon,CMR,Africa,Middle Africa,10.5449016894,14.2374903897,10.6344531863,14.4007089576,10.5956366165,14.3181763496,626443.03009,15.0205287933,1,1.0,maroua_cmr
565,marrakesh,Marrakesh,Morocco,mar,Morocco,MAR,Africa,Northern Africa,31.5693848311,-8.03677476228,31.7155562896,-7.92653093838,31.6395306302,-7.98774777236,947497.498367,18.9402313232,1,1.0,marrakesh_mar
566,marseille,Marseille,France,fra,France,FRA,Europe,Western Europe,43.1922823034,5.27508189548,43.4020250237,5.6053628478,43.3006961702,5.40716170703,909727.321561,160.231323242,1,1.0,marseille_fra
567,mashhad,Mashhad,Iran,irn,Iran,IRN,Asia,South-Central Asia,36.2141550582,59.440900217,36.459976605,59.7089480868,36.3235254916,59.5760157317,2841665.62788,116.322631836,1,3.5,mashhad_irn
568,massawa,Massawa,Eritrea,eri,Eritrea,ERI,Africa,Eastern Africa,15.5941839601,39.4297065564,15.6434134463,39.4909803817,15.6198777339,39.4634281652,1014460.15833,1.03768396378,2,3.0,massawa_eri
569,mataram,Mataram,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-8.69898085008,116.029096349,-8.47966820735,116.269964159,-8.59773655684,116.137521368,969440.21949,48.4727706909,1,8.0,mataram_idn
570,maturin,Maturin,Venezuela,ven,Venezuela,VEN,Latin America and the Caribbean,South America,9.6824486353,-63.3221230183,9.81257404024,-63.1145074648,9.7392334303,-63.2068868431,522461.469697,22.9267978668,1,-4.5,maturin_ven
571,mau,Mau,India,ind,India,IND,Asia,South-Central Asia,25.9054384076,83.5232669786,25.9812363458,83.5941495735,25.9439158899,83.5607677707,688273.084354,5.73139476776,1,5.5,mau_ind
572,mbuji-mayi,Mbuji-Mayi,Democratic Republic of the Congo,cod,Democratic Republic of the Congo,COD,Africa,Middle Africa,-6.16737622991,23.4998646488,-6.07821659185,23.7121328034,-6.12231179277,23.6025437393,3024105.37036,54.185749054,1,2.0,mbuji-mayi_cod
573,mecca,Mecca,Saudi Arabia,sau,Saudi Arabia,SAU,Asia,Western Asia,21.3390830538,39.7476207923,21.5136338888,39.9220737114,21.413763211,39.831040892,1312910.66527,73.7901535034,1,3.0,mecca_sau
574,medan,Medan; Binjai,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,3.43805420382,98.4014370416,3.80227861152,98.8477496246,3.60476027962,98.6514486428,3956182.69621,319.302581787,1,7.0,medan_idn
575,medellin,Medellín,Colombia,col,Colombia,COL,Latin America and the Caribbean,South America,6.11063761941,-75.6646773377,6.3619263946,-75.4974506628,6.24071697522,-75.5836012318,3418610.25419,89.9775009155,1,-5.0,medellin_col
576,medina,Medina,Saudi Arabia,sau,Saudi Arabia,SAU,Asia,Western Asia,24.3848869959,39.4726323531,24.5609393249,39.6979594635,24.4596183791,39.5910266064,1106400.75231,74.8101654053,1,3.0,medina_sau
577,meerut,Meerut,India,ind,India,IND,Asia,South-Central Asia,28.8844705421,77.5901135925,29.1057537057,77.8181628568,28.9858637763,77.6990522463,2145646.95969,64.6427459717,1,5.5,meerut_ind
578,meknes,Meknes,Morocco,mar,Morocco,MAR,Africa,Northern Africa,33.8147597258,-5.61035146128,33.9189166659,-5.46512000864,33.8783331622,-5.54012499037,663462.089442,28.8660526276,1,1.0,meknes_mar
579,melbourne,Melbourne,Australia,aus,Australia,AUS,Oceania,Australia/New Zealand,-38.2068470955,144.721971343,-37.622854619,145.392845407,-37.8555617365,145.07470509,3468083.79612,1141.57263184,1,10.0,melbourne_aus
580,mendoza,Mendoza,Argentina,arg,Argentina,ARG,Latin America and the Caribbean,South America,-32.9918521157,-68.8996307859,-32.8103393039,-68.7231292415,-32.9062643025,-68.8141398425,937975.566467,74.9531402588,1,-3.0,mendoza_arg
581,merida,Mérida; Kanasín,Mexico,mex,Mexico,MEX,Latin America and the Caribbean,Central America,20.8905992077,-89.703624184,21.0566442157,-89.5351949394,20.9729063575,-89.6147361531,903966.895699,149.211669922,1,-6.0,merida_mex
582,mersin,Mersin,Turkey,tur,Turkey,TUR,Asia,Western Asia,36.6797078391,34.4317433177,36.8732665572,34.7690667622,36.8013527528,34.6147826496,786305.039909,66.4598236084,1,2.0,mersin_tur
583,mexicali,Mexicali,Mexico,mex,Mexico;United States,MEX; USA,Latin America and the Caribbean,Central America,32.5599082876,-115.55659232,32.6980443457,-115.325029873,32.6254386176,-115.447657619,805239.718513,51.7917480469,1,-8.0,mexicali_mex
584,mexico-city,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,mex,Mexico,MEX,Latin America and the Caribbean,Central America,19.1677543901,-99.3792300694,19.738481955,-98.8084247236,19.4515904735,-99.1056026108,19559564.0339,1298.20288086,1,-6.0,mexico-city_mex
585,miami,Miami; Hialeah; Fort Lauderdale; Kendall; Pompano Beach; Miami Beach; Boca Raton; Palm Beach,United States,usa,United States,USA,Northern America,Northern America,25.5351354269,-80.4684891028,26.9936759921,-80.018972009,26.1795873828,-80.2108039007,5406570.28784,2147.19042969,1,-5.0,miami_usa
586,mianyang,Mianyang; Youxian,China,chn,China,CHN,Asia,Eastern Asia,31.406119072,104.593675265,31.5264097146,104.805749845,31.4723944479,104.719213605,739072.75824,54.6893577576,1,8.0,mianyang_chn
587,milan,Milan; Monza,Italy,ita,Italy,ITA,Europe,Southern Europe,45.357650355,8.9784748288,45.7554609091,9.428724923,45.5446340718,9.18994120034,3011029.84068,474.108978271,1,1.0,milan_ita
588,milwaukee,Milwaukee,United States,usa,United States,USA,Northern America,Northern America,42.8463375922,-88.2989945883,43.2287399483,-87.8247754694,43.0316873058,-88.0110039023,1101829.80842,545.037353516,1,-6.0,milwaukee_usa
589,minneapolis,Minneapolis; Saint Paul,United States,usa,United States,USA,Northern America,Northern America,44.7950884045,-93.5281067666,45.237587016,-92.8620430516,44.9999467113,-93.2301203992,1733144.7518,841.075256348,1,-6.0,minneapolis_usa
590,minsk,Minsk,Belarus,blr,Belarus,BLR,Europe,Eastern Europe,53.8057834024,27.4068365818,53.9733851076,27.7347983974,53.8910416118,27.5744176433,2006721.84486,164.457885742,1,2.0,minsk_blr
591,mirzapur,Mirzapur; Vindhyachal,India,ind,India,IND,Asia,South-Central Asia,25.1064625803,82.4709156494,25.1904707665,82.6266061769,25.1494968176,82.5586793329,920606.892609,8.77287483215,1,5.5,mirzapur_ind
592,mogadishu,Mogadishu,Somalia,som,Somalia,SOM,Africa,Eastern Africa,1.99781184516,45.2566137961,2.1110672568,45.3969191846,2.05254057039,45.3315972812,1503034.85449,50.2649078369,1,3.0,mogadishu_som
593,mojokerto,Mojokerto,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-7.56230921548,112.377037753,-7.41625250644,112.669524049,-7.49442313879,112.502337136,703891.053162,40.0903205872,1,7.0,mojokerto_idn
594,mokolo,Mokolo,Cameroon,cmr,Cameroon,CMR,Africa,Middle Africa,10.7240147383,13.7788847886,10.7484423728,13.8297803185,10.7377089252,13.8088440093,620687.307129,1.15302014351,1,1.0,mokolo_cmr
595,mombasa,Mombasa,Kenya,ken,Kenya,KEN,Africa,Eastern Africa,-4.13417869822,39.571375533,-3.98036498239,39.7322316785,-4.03815793979,39.6562092765,1033983.68423,42.9376525879,1,3.0,mombasa_ken
596,monrovia,Monrovia,Liberia,lbr,Liberia,LBR,Africa,Western Africa,6.21601117445,-10.8281129243,6.44299723844,-10.6251021701,6.32189947541,-10.7371666096,1421575.99775,92.2807693481,1,-1.0,monrovia_lbr
597,monterrey,Monterrey; Guadalupe; Apodaca; San Nicolas de los Garza; General Escobedo,Mexico,mex,Mexico,MEX,Latin America and the Caribbean,Central America,25.5687812969,-100.523437552,25.8296589494,-100.068889047,25.7116712605,-100.278327492,4227777.41881,431.765411377,1,-6.0,monterrey_mex
598,montevideo,Montevideo; Paso Carrasco,Uruguay,ury,Uruguay,URY,Latin America and the Caribbean,South America,-34.9282764826,-56.3047628039,-34.7713492112,-56.0191322939,-34.8589769537,-56.1720434321,1310838.77151,146.743011475,1,-4.0,montevideo_ury
599,montreal,Montreal; Laval; Longueuil,Canada,can,Canada,CAN,Northern America,Northern America,45.357650355,-73.977326419,45.7091499798,-73.3838737944,45.5326900345,-73.6682294894,3105303.60325,774.961853027,1,-5.0,montreal_can
600,moradabad,Moradabad,India,ind,India,IND,Asia,South-Central Asia,28.7483850682,78.5408953336,28.901485967,78.8914189133,28.8274651373,78.743437364,1652297.4609,31.1265411377,1,5.5,moradabad_ind
601,morelia,Morelia,Mexico,mex,Mexico,MEX,Latin America and the Caribbean,Central America,19.6557202046,-101.289884514,19.7715912285,-101.124824274,19.7073315273,-101.199510295,683447.064575,77.1532516479,1,-6.0,morelia_mex
602,moriyama,Moriyama; Kusatsu; Yasu; Otsu,Japan,jpn,Japan,JPN,Asia,Eastern Asia,34.9282764826,135.842099659,35.1813419624,136.05462156,35.0396817925,135.936427669,514883.632484,113.621017456,1,9.0,moriyama_jpn
603,moscow,Moscow; Balashikha; Khimki; Podolsk; Korolyov; Lyubertsy; Mytishchi; Krasnogorsk; Shchyolkovo; Pushkino; Dolgoprudny,Russia,rus,Russia,RUS,Europe,Eastern Europe,55.34326935,37.2293140366,56.0246563019,38.0904427309,55.7385518753,37.6486246284,14077364.3642,1218.43395996,1,3.0,moscow_rus
604,mosul,Mosul,Iraq,irq,Iraq,IRQ,Asia,Western Asia,36.2843600511,43.0274961351,36.4511922337,43.1751503682,36.3561101008,43.1027512339,1016968.51404,47.8244247437,1,3.0,mosul_irq
605,mudanjiang,Mudanjiang,China,chn,China,CHN,Asia,Eastern Asia,44.5099785091,129.495177977,44.6386732612,129.706841236,44.5813446524,129.602501861,760143.243492,60.1814308167,1,8.0,mudanjiang_chn
606,multan,Multan,Pakistan,pak,Pakistan,PAK,Asia,South-Central Asia,30.0610584475,71.3000851329,30.3004253615,71.6328136602,30.1824163826,71.4657791039,2422577.35085,120.240440369,1,5.0,multan_pak
607,mumbai,Mumbai; Thane; Kalyan-Dombivli; Navi Mumbai; Mira-Bhayander; Ulhasnagar; Bhiwandi,India,ind,India,IND,Asia,South-Central Asia,18.8868046109,72.7693927329,19.3248350979,73.2774000374,19.141073318,72.9707213262,21755882.3649,364.170318604,1,5.0,mumbai_ind
608,munich,Munich,Germany,deu,Germany,DEU,Europe,Western Europe,48.0428176996,11.3951089055,48.2405968826,11.7584834889,48.1380020159,11.5634350906,1573652.44337,207.609085083,1,1.0,munich_deu
609,muzaffarnagar,Muzaffarnagar,India,ind,India,IND,Asia,South-Central Asia,29.386872953,77.6638981847,29.5318065689,77.767131513,29.4688125823,77.7117550011,889394.269849,19.9526062012,1,5.5,muzaffarnagar_ind
610,muzaffarpur,Muzaffarpur,India,ind,India,IND,Asia,South-Central Asia,25.9980828488,85.2723110701,26.2508908479,85.4834121747,26.1235521137,85.366763161,1435601.88568,16.6373233795,1,5.5,muzaffarpur_ind
611,mwanza,Mwanza,Tanzania,tza,Tanzania,TZA,Africa,Eastern Africa,-2.63694007494,32.8761066219,-2.44276263608,32.9970558876,-2.53618986962,32.9289754365,782039.651718,30.5720615387,1,3.0,mwanza_tza
